Name reduce-output-bytes shuffle-finish reduce-finish
task_200904102259_0008_r_002423 370268500 35 44
task_200904102259_0008_r_002424 370433700 34 44
task_200904102259_0008_r_002425 370316700 35 43
task_200904102259_0008_r_002426 370376100 36 45
task_200904102259_0008_r_002427 370452500 35 45
task_200904102259_0008_r_002428 370449500 36 45
task_200904102259_0008_r_002429 370292100 35 43
task_200904102259_0008_r_002430 369960300 36 44
task_200904102259_0008_r_002431 370161700 36 46
task_200904102259_0008_r_002432 370503100 36 45
task_200904102259_0008_r_002433 370502700 34 43
task_200904102259_0008_r_002434 370220300 36 46
task_200904102259_0008_r_002435 370908000 35 46
task_200904102259_0008_r_002436 370123800 40 48
task_200904102259_0008_r_002437 370822300 36 44
task_200904102259_0008_r_002438 370646200 36 45
task_200904102259_0008_r_002439 370843000 35 44
task_200904102259_0008_r_002440 370278200 35 44
task_200904102259_0008_r_002441 370236700 41 48
task_200904102259_0008_r_002442 370141200 44 52
task_200904102259_0008_r_002443 370431800 35 44
task_200904102259_0008_r_002444 370324700 35 44
task_200904102259_0008_r_002445 370121500 39 47
task_200904102259_0008_r_002446 370734200 34 42
task_200904102259_0008_r_002447 370350500 36 44
task_200904102259_0008_r_002448 370492400 36 45
task_200904102259_0008_r_002449 370230100 36 45
task_200904102259_0008_r_002450 370483800 36 45
task_200904102259_0008_r_002451 370629000 36 45
task_200904102259_0008_r_002452 370067200 35 44
task_200904102259_0008_r_002453 370286000 35 44
task_200904102259_0008_r_002454 370363900 35 44
task_200904102259_0008_r_002455 370378100 36 45
task_200904102259_0008_r_002456 370240800 36 45
task_200904102259_0008_r_002457 370857000 36 44
task_200904102259_0008_r_002458 370454800 39 48
task_200904102259_0008_r_002459 370003500 35 44
task_200904102259_0008_r_002460 370389500 35 43
task_200904102259_0008_r_002461 370382700 35 44
task_200904102259_0008_r_002462 370357400 35 44
task_200904102259_0008_r_002463 370336300 39 47
task_200904102259_0008_r_002464 370460900 35 43
task_200904102259_0008_r_002465 369907400 36 45
task_200904102259_0008_r_002466 370416900 35 44
task_200904102259_0008_r_002467 370505200 36 44
task_200904102259_0008_r_002468 370291200 36 45
task_200904102259_0008_r_002469 370705600 36 44
task_200904102259_0008_r_002470 370384200 35 44
task_200904102259_0008_r_002471 370382200 35 44
task_200904102259_0008_r_002472 370431800 35 46
task_200904102259_0008_r_002473 370457500 36 45
task_200904102259_0008_r_002474 370041000 37 46
task_200904102259_0008_r_002475 370325200 36 46
task_200904102259_0008_r_002476 370322100 36 46
task_200904102259_0008_r_002477 370581700 35 44
task_200904102259_0008_r_002478 370124300 36 46
task_200904102259_0008_r_002479 370172600 36 44
task_200904102259_0008_r_002480 370503300 35 46
task_200904102259_0008_r_002481 370405400 35 45
task_200904102259_0008_r_002482 370196600 35 45
task_200904102259_0008_r_002483 370133700 36 45
task_200904102259_0008_r_002484 369970100 35 45
task_200904102259_0008_r_002485 370304000 34 42
task_200904102259_0008_r_002486 370866300 35 45
task_200904102259_0008_r_002487 370522700 36 45
task_200904102259_0008_r_002488 370216600 36 43
task_200904102259_0008_r_002489 370168000 38 46
task_200904102259_0008_r_002490 370090500 36 44
task_200904102259_0008_r_002491 370540500 36 44
task_200904102259_0008_r_002492 370334200 42 50
task_200904102259_0008_r_002493 370457200 35 43
task_200904102259_0008_r_002494 370118000 35 43
task_200904102259_0008_r_002495 370414800 35 43
task_200904102259_0008_r_002496 370122800 36 46
task_200904102259_0008_r_002497 370608100 35 44
task_200904102259_0008_r_002498 370154400 34 43
task_200904102259_0008_r_002499 370392600 35 44
task_200904102259_0008_r_002500 370385100 36 44
task_200904102259_0008_r_002501 370516500 35 45
task_200904102259_0008_r_002502 370176400 35 45
task_200904102259_0008_r_002503 370318000 35 44
task_200904102259_0008_r_002504 370452000 35 43
task_200904102259_0008_r_002505 370449400 36 46
task_200904102259_0008_r_002506 370222400 36 45
task_200904102259_0008_r_002507 370110500 35 44
task_200904102259_0008_r_002508 370360200 39 47
task_200904102259_0008_r_002509 370649300 35 43
task_200904102259_0008_r_002510 370362300 36 46
task_200904102259_0008_r_002511 370056800 36 46
task_200904102259_0008_r_002512 370597900 36 45
task_200904102259_0008_r_002513 370271700 39 48
task_200904102259_0008_r_002514 370301700 36 45
task_200904102259_0008_r_002515 370551500 35 43
task_200904102259_0008_r_002516 370485900 34 43
task_200904102259_0008_r_002517 370504200 35 44
task_200904102259_0008_r_002518 370434200 35 44
task_200904102259_0008_r_002519 370296200 36 44
task_200904102259_0008_r_002520 370198200 35 45
task_200904102259_0008_r_002521 370730100 36 44
task_200904102259_0008_r_002522 369913800 35 44
task_200904102259_0008_r_002523 370212100 37 45
task_200904102259_0008_r_002524 370362900 35 45
task_200904102259_0008_r_002525 370080600 35 43
task_200904102259_0008_r_002526 370393500 35 45
task_200904102259_0008_r_002527 370315700 35 45
task_200904102259_0008_r_002528 370708900 36 46
task_200904102259_0008_r_002529 370301000 39 47
task_200904102259_0008_r_002530 370401500 35 44
task_200904102259_0008_r_002531 370369300 36 49
task_200904102259_0008_r_002532 370744400 35 45
task_200904102259_0008_r_002533 370161200 34 47
task_200904102259_0008_r_002534 370491600 35 45
task_200904102259_0008_r_002535 370334000 35 48
task_200904102259_0008_r_002536 370363700 41 50
task_200904102259_0008_r_002537 370291400 36 45
task_200904102259_0008_r_002538 370315100 35 45
task_200904102259_0008_r_002539 370098400 36 46
task_200904102259_0008_r_002540 370429200 36 45
task_200904102259_0008_r_002541 370465500 34 41
task_200904102259_0008_r_002542 370417900 35 44
task_200904102259_0008_r_002543 370138700 37 46
task_200904102259_0008_r_002544 370664900 36 49
task_200904102259_0008_r_002545 370554500 39 47
task_200904102259_0008_r_002546 370596100 35 45
task_200904102259_0008_r_002547 370466400 35 44
task_200904102259_0008_r_002548 370513900 35 44
task_200904102259_0008_r_002549 370462400 36 46
task_200904102259_0008_r_002550 370806600 37 45
task_200904102259_0008_r_002551 370297500 36 45
task_200904102259_0008_r_002552 370346400 36 45
task_200904102259_0008_r_002553 369950600 35 47
task_200904102259_0008_r_002554 370377400 36 44
task_200904102259_0008_r_002555 370746000 36 49
task_200904102259_0008_r_002556 370036700 35 44
task_200904102259_0008_r_002557 370437600 36 44
task_200904102259_0008_r_002558 370459100 34 44
task_200904102259_0008_r_002559 370073500 36 46
task_200904102259_0008_r_002560 370421100 36 46
task_200904102259_0008_r_002561 370409200 37 46
task_200904102259_0008_r_002562 370346900 35 44
task_200904102259_0008_r_002563 370343500 36 46
task_200904102259_0008_r_002564 370239200 36 44
task_200904102259_0008_r_002565 370350700 34 43
task_200904102259_0008_r_002566 370272900 35 44
task_200904102259_0008_r_002567 370598200 36 45
task_200904102259_0008_r_002568 370506700 36 45
task_200904102259_0008_r_002569 370915100 35 43
task_200904102259_0008_r_002570 370406500 36 48
task_200904102259_0008_r_002571 369933300 35 44
task_200904102259_0008_r_002572 370526400 35 44
task_200904102259_0008_r_002573 370476000 36 44
task_200904102259_0008_r_002574 370400900 35 43
task_200904102259_0008_r_002575 370643700 35 43
task_200904102259_0008_r_002576 370178600 39 48
task_200904102259_0008_r_002577 370395300 37 46
task_200904102259_0008_r_002578 370426500 36 44
task_200904102259_0008_r_002579 370329400 35 43
task_200904102259_0008_r_002580 370350700 35 44
task_200904102259_0008_r_002581 370957200 34 45
task_200904102259_0008_r_002582 370378800 35 43
task_200904102259_0008_r_002583 370396500 35 45
task_200904102259_0008_r_002584 370295400 35 44
task_200904102259_0008_r_002585 370500800 35 44
task_200904102259_0008_r_002586 370450700 35 45
task_200904102259_0008_r_002587 370503700 34 42
task_200904102259_0008_r_002588 370405100 35 44
task_200904102259_0008_r_002589 370279000 35 43
task_200904102259_0008_r_002590 370268000 35 43
task_200904102259_0008_r_002591 369988000 35 43
task_200904102259_0008_r_002592 369991100 35 44
task_200904102259_0008_r_002593 370370200 35 45
task_200904102259_0008_r_002594 370142700 36 46
task_200904102259_0008_r_002595 369909500 34 43
task_200904102259_0008_r_002596 370306800 36 46
task_200904102259_0008_r_002597 370172000 35 46
task_200904102259_0008_r_002598 370313800 39 49
task_200904102259_0008_r_002599 370162000 35 46
task_200904102259_0008_r_002600 370411600 36 46
task_200904102259_0008_r_002601 370590500 36 45
task_200904102259_0008_r_002602 370586200 36 45
task_200904102259_0008_r_002603 370272700 35 44
task_200904102259_0008_r_002604 370155300 35 43
task_200904102259_0008_r_002605 370437700 35 45
task_200904102259_0008_r_002606 370432600 35 42
task_200904102259_0008_r_002607 370476600 36 45
task_200904102259_0008_r_002608 370202200 35 44
task_200904102259_0008_r_002609 370486600 35 44
task_200904102259_0008_r_002610 370490400 36 46
task_200904102259_0008_r_002611 370325900 35 44
task_200904102259_0008_r_002612 370324000 34 45
task_200904102259_0008_r_002613 370331200 35 44
task_200904102259_0008_r_002614 370270100 34 42
task_200904102259_0008_r_002615 370336300 35 44
task_200904102259_0008_r_002616 370177200 36 46
task_200904102259_0008_r_002617 370196300 35 44
task_200904102259_0008_r_002618 370259200 34 42
task_200904102259_0008_r_002619 370371900 36 44
task_200904102259_0008_r_002620 370249400 35 43
task_200904102259_0008_r_002621 370358600 36 44
task_200904102259_0008_r_002622 370591700 37 45
task_200904102259_0008_r_002623 370405400 36 45
task_200904102259_0008_r_002624 370330500 36 45
task_200904102259_0008_r_002625 370088400 35 44
task_200904102259_0008_r_002626 370300200 38 47
task_200904102259_0008_r_002627 370395400 35 44
task_200904102259_0008_r_002628 370460200 36 45
task_200904102259_0008_r_002629 370625800 36 46
task_200904102259_0008_r_002630 370545400 36 47
task_200904102259_0008_r_002631 370057400 35 44
task_200904102259_0008_r_002632 370599000 34 44
task_200904102259_0008_r_002633 370059200 36 46
task_200904102259_0008_r_002634 370151500 36 45
task_200904102259_0008_r_002635 370293200 35 45
task_200904102259_0008_r_002636 370491700 34 43
task_200904102259_0008_r_002637 370597200 36 45
task_200904102259_0008_r_002638 370433500 35 43
task_200904102259_0008_r_002639 370485000 35 44
task_200904102259_0008_r_002640 370278100 35 48
task_200904102259_0008_r_002641 370580300 35 45
task_200904102259_0008_r_002642 370654100 35 45
task_200904102259_0008_r_002643 370585200 38 46
task_200904102259_0008_r_002644 370213700 39 50
task_200904102259_0008_r_002645 370628000 36 46
task_200904102259_0008_r_002646 370397100 35 46
task_200904102259_0008_r_002647 370324500 35 44
task_200904102259_0008_r_002648 370675100 39 49
task_200904102259_0008_r_002649 370741900 37 47
task_200904102259_0008_r_002650 370478900 36 45
task_200904102259_0008_r_002651 370167200 35 42
task_200904102259_0008_r_002652 370205000 35 45
task_200904102259_0008_r_002653 370273300 35 44
task_200904102259_0008_r_002654 370342800 36 46
task_200904102259_0008_r_002655 370501400 39 47
task_200904102259_0008_r_002656 370460700 38 48
task_200904102259_0008_r_002657 370645600 35 44
task_200904102259_0008_r_002658 370495100 36 44
task_200904102259_0008_r_002659 370717800 35 44
task_200904102259_0008_r_002660 370303200 35 43
task_200904102259_0008_r_002661 370850100 36 45
task_200904102259_0008_r_002662 370442100 35 44
task_200904102259_0008_r_002663 370762800 37 45
task_200904102259_0008_r_002664 369800400 36 44
task_200904102259_0008_r_002665 370213200 35 44
task_200904102259_0008_r_002666 370282700 35 43
task_200904102259_0008_r_002667 370353700 35 43
task_200904102259_0008_r_002668 370207600 35 44
task_200904102259_0008_r_002669 370679300 36 48
task_200904102259_0008_r_002670 370469700 37 49
task_200904102259_0008_r_002671 370227800 38 48
task_200904102259_0008_r_002672 370353800 36 45
task_200904102259_0008_r_002673 370640000 36 45
task_200904102259_0008_r_002674 370446600 35 45
task_200904102259_0008_r_002675 370464300 35 45
task_200904102259_0008_r_002676 370550500 36 47
task_200904102259_0008_r_002677 370664400 36 45
task_200904102259_0008_r_002678 370309400 36 47
task_200904102259_0008_r_002679 370533000 36 47
task_200904102259_0008_r_002680 370291400 36 44
task_200904102259_0008_r_002681 370311700 36 44
task_200904102259_0008_r_002682 370277200 34 42
task_200904102259_0008_r_002683 370420800 35 45
task_200904102259_0008_r_002684 370108400 42 50
task_200904102259_0008_r_002685 370365700 36 44
task_200904102259_0008_r_002686 370405800 35 44
task_200904102259_0008_r_002687 370449500 35 43
task_200904102259_0008_r_002688 370286400 35 43
task_200904102259_0008_r_002689 370181100 35 44
task_200904102259_0008_r_002690 370252800 36 46
task_200904102259_0008_r_002691 370588300 35 45
task_200904102259_0008_r_002692 370313500 36 46
task_200904102259_0008_r_002693 370242400 36 46
task_200904102259_0008_r_002694 370434800 36 45
task_200904102259_0008_r_002695 370367200 36 44
task_200904102259_0008_r_002696 370374400 35 43
task_200904102259_0008_r_002697 370214200 34 43
task_200904102259_0008_r_002698 370645600 35 44
task_200904102259_0008_r_002699 335815100 34 42

time maps shuffle merge reduce waste
0 0 0 0 0 0
1 0 0 0 0 0
2 0 0 0 0 0
3 0 0 0 0 0
4 37 155 0 0 0
5 708 1399 0 0 0
6 2536 2561 0 0 0
7 5259 2700 0 0 0
8 7313 2700 0 0 0
9 7900 2700 0 0 0
10 8000 2700 0 0 0
11 8000 2700 0 0 0
12 8000 2700 0 0 0
13 7776 2700 0 0 0
14 6690 2700 0 0 0
15 4349 2700 0 0 0
16 1917 2700 0 0 0
17 707 2700 0 0 0
18 285 2700 0 0 0
19 89 2700 0 0 0
20 30 2700 0 0 0
21 7 2700 0 0 0
22 0 2700 0 0 0
23 0 2700 0 0 0
24 0 2700 0 0 0
25 0 2700 0 0 0
26 0 2700 0 0 0
27 0 2700 0 0 0
28 0 2700 0 0 0
29 0 2700 0 0 0
30 0 2700 0 0 0
31 0 2691 0 9 0
32 0 2657 0 43 0
33 0 2494 0 206 0
34 0 2051 0 649 0
35 0 790 0 1910 0
36 0 194 0 2506 0
37 0 168 0 2532 0
38 0 139 0 2561 0
39 0 36 0 2660 0
40 0 27 0 2656 0
41 0 18 0 2611 0
42 0 8 0 2428 0
43 0 7 0 1900 0
44 0 5 0 1077 0
45 0 2 0 460 0
46 0 2 0 255 0
47 0 0 0 138 0
48 0 0 0 71 0
49 0 0 0 39 0
50 0 0 0 19 0
51 0 0 0 11 0
52 0 0 0 7 0
53 0 0 0 6 0
54 0 0 0 1 0
